"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",17,"ARM","Armenia","88.7983",2023,"","The Statistical Committee of the Republic of Armenia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",25,"AZE","Azerbaijan","88.226",2023,"","State Statistical Committee of the Republic of Azerbaijan","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",27,"BRA","Brazil","95.211",2023,"","NIC.br","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",30,"BEL","Belgium","98.1173",2023,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",34,"BGD","Bangladesh","71.513",2023,"","Bangladesh Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",35,"BHR","Bahrain","100",2023,"Estimated based on 2023 residential survey","TRA bahrain","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",37,"BLR","Belarus","98.2398",2023,"","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",45,"BGR","Bulgaria","93.5504",2023,"","National Statistical Institute","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",53,"COL","Colombia","91.3472",2023,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",61,"CIV","Côte d'Ivoire","53.0974",2023,"","ARTCI","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",62,"CRI","Costa Rica","95.7087",2023,"","Instituto Nacional de Estadisticas y Censos","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",66,"CYP","Cyprus","99.3398",2023,"","Statistical Service of Cyprus","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",71,"DNK","Denmark","99.5531",2023,"","Statistics Denmark","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",73,"ESP","Spain","99.7921",2023,"","Instituto Nacional de Estadistica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",75,"ECU","Ecuador","89.4646",2023,"","Instituto Nacional de Estadistica y Censos","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",78,"FRA","France","97.6266",2023,"","Institut National de la Statistique et des Etudes Economiques","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",81,"FIN","Finland","100",2023,"","Statistics Finland","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",103,"HKG","Hong Kong, China","99.9137",2023,"","Census and Statistics Department, Hong Kong Special Administrative Region, China","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",107,"HRV","Croatia","99.818",2023,"","Croatian Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",111,"ITA","Italy","98.0953",2023,"","Italian National Institute of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",114,"IDN","Indonesia","94.3128",2023,"","BPS-Statistics Indonesia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",119,"ISR","Israel","91.5585",2023,"Internet users may be underestimated because of the lack of reference to use also via the mobile phone in the question. Aged 20-24","Central Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",122,"JAM","Jamaica","98.439",2023,"","Statistical Institute of Jamaica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",128,"KOR","Korea (Rep. of)","99.9275",2023,"","Ministry of Science and ICT","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",138,"LTU","Lithuania","99.5629",2023,"individuals aged 16-24","State Data Agency (Statistics Lithuania)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",139,"LUX","Luxembourg","100",2023,"","Institut National de la Statistique et des Etudes Economiques du Grand-Duché de Luxembourg (STATEC)Service Central de la Statistique et des Etudes Economiques (STATEC)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",140,"LVA","Latvia","100",2023,"","Central Statistical Bureau of Latvia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",147,"MEX","Mexico","96.3225",2023,"","Instituto Nacional de Estadística y Geografía (INEGI)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",148,"MYS","Malaysia","99.334",2023,"","Department of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",151,"MLT","Malta","99.3016",2023,"","National Statistics Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",161,"MWI","Malawi","4.46396",2023,"","National Statistical Office of Malawi","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",189,"PAN","Panama","78.0275",2023,"","Instituto Nacional de Estadistica y Censo","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",190,"POL","Poland","98.8963",2023,"","Statistics Poland","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",191,"PRT","Portugal","100",2023,"Data refers to individuals aged 16 to 24 years old.","Instituto Nacional de Estatistica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",192,"PRY","Paraguay","91.544",2023,"","Direccion General de Estadistica, Encuestas y Censos","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",193,"PER","Peru","93.7459",2023,"","Instituto Nacional de Estadistica e Informatica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",200,"ROU","Romania","97.8202",2023,"","National Institute of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",202,"RUS","Russian Federation","98.7737",2023,"","Federal State Statistics Service of the Russian Federation","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",203,"SWE","Sweden","99.0916",2023,"","Statistics Sweden","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",214,"SGP","Singapore","96.818",2023,"","Infocomm Media Development Authority","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",219,"CHE","Switzerland","100",2023,"","Swiss Federal Statistical Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",221,"SVN","Slovenia","100",2023,"Individuals aged 16 to 24 years.","Statistical Office of the Republic of Slovenia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",227,"CZE","Czech Republic","99.7805",2023,"16-24 years","Czech Statistical Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",229,"THA","Thailand","99.1324",2023,"","National Statistical Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",236,"TUR","Türkiye","96.6313",2023,"","Turkish Statistical Institute","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",239,"ARE","United Arab Emirates","100",2023,"Based on non-probabilistic sampling (snowballing) reweighted for representativeness","Telecommunications Regulatory Authority","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",256,"SRB","Serbia","100",2023,"","Statistical Office of the Republic of Serbia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",275,"BIH","Bosnia and Herzegovina","99.2764",2023,"","Agency for Statistics of Bosnia and Herzegovina","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",276,"GEO","Georgia","98.6213",2023,"Data reported for individuals aged 15-29","National Statistics Office of Georgia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",277,"KAZ","Kazakhstan","98.7585",2023,"","Bureau of National statistics Agency for Strategic planning and reforms of the Republic of Kazakhstan","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",281,"SVK","Slovakia","98.4118",2023,"","Statistical Office of the Slovak Republic","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",24,"AUT","Austria","100",2024,"15-year-olds are not included since only Austrian residents aged 16 to 74 years were included in the survey.","Statistik Austria","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",27,"BRA","Brazil","95.5624",2024,"","NIC.br","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",30,"BEL","Belgium","98.7997",2024,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",34,"BGD","Bangladesh","73.0051",2024,"","Bangladesh Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",35,"BHR","Bahrain","100",2024,"","TRA bahrain","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",37,"BLR","Belarus","99.4611",2024,"in the last 12 months","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",40,"BWA","Botswana","76.4353",2024,"","Statistics Botswana","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",43,"BRN","Brunei Darussalam","98.626",2024,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",45,"BGR","Bulgaria","93.8591",2024,"","National Statistical Institute","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",49,"CHL","Chile","100",2024,"","Instituto Nacional de Estadisticas","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",53,"COL","Colombia","92.3252",2024,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",54,"LKA","Sri Lanka","83.2396",2024,"","Department of Census and Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",61,"CIV","Côte d'Ivoire","45.1386",2024,"","ARTCI","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",66,"CYP","Cyprus","98.8078",2024,"","Statistical Service of Cyprus","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",67,"DEU","Germany","97.1449",2024,"Includes only individuals aged 16-24 years","Federal Statistical Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",71,"DNK","Denmark","99.7177",2024,"","Statistics Denmark","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",72,"DOM","Dominican Rep.","97.9609",2024,"","Oficina Nacional de Estadistica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",73,"ESP","Spain","99.7537",2024,"","Instituto Nacional de Estadistica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",75,"ECU","Ecuador","91.4154",2024,"In the past 12 months.","Instituto Nacional de Estadistica y Censos","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",78,"FRA","France","98.4215",2024,"","Institut National de la Statistique et des Etudes Economiques","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",95,"GRC","Greece","99.0049",2024,"","HELLENIC STATISTICAL AUTHORITY","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",103,"HKG","Hong Kong, China","100",2024,"In previous 12 months. Excludes foreign domestic helpers.","Census and Statistics Department, Hong Kong Special Administrative Region, China","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",105,"HUN","Hungary","99.9163",2024,"","Hungarian Central Statistical Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",107,"HRV","Croatia","99.8359",2024,"","Croatian Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",111,"ITA","Italy","97.9362",2024,"","Italian National Institute of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",114,"IDN","Indonesia","95.5091",2024,"","BPS-Statistics Indonesia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",119,"ISR","Israel","93.5358",2024,"Break in series: from 2023 mobile phones are no longer explicitly referenced in the question. Aged 20-24","Central Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",120,"JPN","Japan","97.8065",2024,"","Ministry of Internal Affairs and Communications","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",124,"JOR","Jordan","99.5843",2024,"","Ministry of Digital Economy and Entrepreneurship","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",125,"KEN","Kenya","46.6107",2024,"","Kenya National Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",128,"KOR","Korea (Rep. of)","99.8005",2024,"","Ministry of Science and ICT","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",138,"LTU","Lithuania","98.858",2024,"Individuals aged 16-24","Statistics Lithuania","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",139,"LUX","Luxembourg","100",2024,"","Service Central de la Statistique et des Etudes Economiques (STATEC)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",140,"LVA","Latvia","99.278",2024,"","Central Statistical Bureau of Latvia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",147,"MEX","Mexico","97.0651",2024,"","Instituto Nacional de Estadística y Geografía (INEGI)","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",148,"MYS","Malaysia","98.7831",2024,"","Department of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",184,"PHL","Philippines","82.8418",2024,"","Department of  Information and Communications Technology","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",190,"POL","Poland","99.4951",2024,"Individuals aged 16-24","Statistics Poland","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",191,"PRT","Portugal","99.9697",2024,"Individuals aged 16 to 24 years old","Instituto Nacional de Estatistica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",192,"PRY","Paraguay","92.1654",2024,"","Instituto Nacional de Estadística","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",193,"PER","Peru","94.7123",2024,"","Instituto Nacional de Estadistica e Informatica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",200,"ROU","Romania","97.3692",2024,"Target population:  persons aged 16-24","National Institute of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",202,"RUS","Russian Federation","99.2301",2024,"","Federal State Statistics Service of the Russian Federation","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",203,"SWE","Sweden","99.3451",2024,"","Statistics Sweden","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",214,"SGP","Singapore","97.9291",2024,"","Infocomm Media Development Authority","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",221,"SVN","Slovenia","99.6469",2024,"Individuals aged 16 to 74 years.","Statistical Office of the Republic of Slovenia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",227,"CZE","Czech Republic","99.6978",2024,"16-24","Czech Statistical Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",229,"THA","Thailand","99.1574",2024,"","National Statistical Office","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",236,"TUR","Türkiye","96.4888",2024,"","Turkish Statistical Institute","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",239,"ARE","United Arab Emirates","100",2024,"","Telecommunications & Digital Government Regulatory Authority","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",240,"UGA","Uganda","13.8",2024,"Refers to ages 18 to 30","Uganda Bureau of Statistics","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",242,"URY","Uruguay","99.2763",2024,"","Instituto Nacional de Estadistica","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",256,"SRB","Serbia","98.0047",2024,"","Statistical Office of the Republic of Serbia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",275,"BIH","Bosnia and Herzegovina","99.6976",2024,"","Agency for Statistics of Bosnia and Herzegovina","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",276,"GEO","Georgia","99.2582",2024,"Data reported for individuals aged 15-29","National Statistics Office of Georgia","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",277,"KAZ","Kazakhstan","98.5858",2024,"","Bureau of National statistics Agency for Strategic planning and reforms of the Republic of Kazakhstan","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",281,"SVK","Slovakia","97.6301",2024,"","Statistical Office of the Slovak Republic","Individuals using the Internet (from any location): 15 to 24 years"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",316,"MNE","Montenegro","96.7868",2024,"","Statistical Office of Montenegro - MONSTAT","Individuals using the Internet (from any location): 15 to 24 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",17,"ARM","Armenia","86.5185",2023,"","The Statistical Committee of the Republic of Armenia","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",25,"AZE","Azerbaijan","91.1613",2023,"","State Statistical Committee of the Republic of Azerbaijan","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",27,"BRA","Brazil","84.1371",2023,"","NIC.br","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",30,"BEL","Belgium","94.0529",2023,"","Statbel (Directorate General Statistics - Statistics Belgium)","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",34,"BGD","Bangladesh","45.484",2023,"","Bangladesh Bureau of Statistics","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",35,"BHR","Bahrain","100",2023,"Estimated based on 2023 residential survey","TRA bahrain","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",37,"BLR","Belarus","90.282",2023,"Population aged 25 – 72 years","National Statistical Committee of the Republic of Belarus (Belstat)","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",45,"BGR","Bulgaria","78.8385",2023,"","National Statistical Institute","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",53,"COL","Colombia","79.0492",2023,"","Departamento Administrativo Nacional de Estadistica (DANE)","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",61,"CIV","Côte d'Ivoire","53.1122",2023,"","ARTCI","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",62,"CRI","Costa Rica","91.052",2023,"","Instituto Nacional de Estadisticas y Censos","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",66,"CYP","Cyprus","90.0195",2023,"","Statistical Service of Cyprus","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",71,"DNK","Denmark","98.6378",2023,"","Statistics Denmark","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",73,"ESP","Spain","94.8074",2023,"","Instituto Nacional de Estadistica","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",75,"ECU","Ecuador","74.6678",2023,"","Instituto Nacional de Estadistica y Censos","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",78,"FRA","France","91.9092",2023,"","Institut National de la Statistique et des Etudes Economiques","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",81,"FIN","Finland","97.3188",2023,"","Statistics Finland","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",103,"HKG","Hong Kong, China","98.752",2023,"","Census and Statistics Department, Hong Kong Special Administrative Region, China","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",107,"HRV","Croatia","80.201",2023,"","Croatian Bureau of Statistics","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",111,"ITA","Italy","85.5197",2023,"","Italian National Institute of Statistics","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",114,"IDN","Indonesia","66.0584",2023,"","BPS-Statistics Indonesia","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",119,"ISR","Israel","88.9574",2023,"Internet users may be underestimated because of the lack of reference to use also via the mobile phone in the question..","Central Bureau of Statistics","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",122,"JAM","Jamaica","90.1715",2023,"","Statistical Institute of Jamaica","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",128,"KOR","Korea (Rep. of)","97.1022",2023,"","Ministry of Science and ICT","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",138,"LTU","Lithuania","87.0832",2023,"","State Data Agency (Statistics Lithuania)","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",139,"LUX","Luxembourg","99.2496",2023,"","Institut National de la Statistique et des Etudes Economiques du Grand-Duché de Luxembourg (STATEC)Service Central de la Statistique et des Etudes Economiques (STATEC)","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",140,"LVA","Latvia","91.1521",2023,"","Central Statistical Bureau of Latvia","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",147,"MEX","Mexico","81.2225",2023,"","Instituto Nacional de Estadística y Geografía (INEGI)","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",148,"MYS","Malaysia","98.283",2023,"","Department of Statistics","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",151,"MLT","Malta","91.1972",2023,"","National Statistics Office","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",161,"MWI","Malawi","24.5229",2023,"","National Statistical Office of Malawi","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",189,"PAN","Panama","73.8397",2023,"","Instituto Nacional de Estadistica y Censo","Individuals using the Internet (from any location): 25 to 74 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",190,"POL","Poland","84.9821",2023,"","Statistics Poland","Individuals using the Internet (from any location): 25 to 74 years"
